Ebulk,Edarcy,Eshear,Etotal,b,k,α,ζ,ηs,κd,φ
9.18542049507463e6,4.6485131275327325e11,1.5164288740967456e11,0.0,0.5,1.0e-6,0.9108749061866255,2.4965681045029146e18,3.142993029033516e17,1.5886564694485621e9,0.12589254117941676
9.915987382566342e6,4.639816896427475e11,1.6511399511173447e11,0.0,0.5,1.0e-6,0.9118951126991985,2.2378835152927045e18,2.8829524353172806e17,1.5524942332573853e9,0.12882495516931336
1.0727435381834138e7,4.631203133925722e11,1.8020145815859833e11,0.0,0.5,1.0e-6,0.9129036410043919,2.0013684588219692e18,2.6383174571763123e17,1.517155150058368e9,0.13182567385564073
1.1630802738887921e7,4.6226729778695905e11,1.9714045933829144e11,0.0,0.5,1.0e-6,0.9139006247815399,1.7855895340892209e18,2.4086940050304826e17,1.4826204826018367e9,0.13489628825916533
1.2638899934438154e7,4.6142274840035834e11,2.162060553313102e11,0.0,0.5,1.0e-6,0.9148861961797623,1.5891671830105902e18,2.1936613732511123e17,1.448871920149982e9,0.13803842646028852
1.3766635432005865e7,4.605867623088233e11,2.3772086302257794e11,0.0,0.5,1.0e-6,0.9158604858354805,1.410776165896945e18,1.9927743013883734e17,1.4158915687682748e9,0.1412537544622754
1.5031408714716714e7,4.597594277272205e11,2.6206440222469852e11,0.0,0.5,1.0e-6,0.916823622889733,1.2491459159485524e18,1.805565186376888e17,1.383661941837871e9,0.1445439770745928
1.6453586014859611e7,4.58940823545925e11,2.8968448877371356e11,0.0,0.5,1.0e-6,0.9177757350052929,1.1030607656675322e18,1.6315464311580918e17,1.3521659507839644e9,0.1479108388168207
1.8057078002594728e7,4.5813101873136414e11,3.211111742358291e11,0.0,0.5,1.0e-6,0.9187169483835901,9.713600389699013e17,1.4702129132643283e17,1.3213868960151918e9,0.15135612484362088
1.987004361077504e7,4.5733007154171844e11,3.5697385940029944e11,0.0,0.5,1.0e-6,0.9196473877814383,8.529380037606395e17,1.3210445551265147e17,1.2913084580693107e9,0.1548816618912481
2.192575043525856e7,4.565380284907722e11,3.980223768752248e11,0.0,0.5,1.0e-6,0.9205671765275719,7.467436808074296e17,1.1835089762250504e17,1.2619146889603844e9,0.15848931924611143
2.426363015942206e7,4.55754922966893e11,4.451530546417318e11,0.0,0.5,1.0e-6,0.9214764365389928,6.517805059062225e17,1.0570642057404232e17,1.2331900037229648e9,0.16218100973589297
2.693057772193298e7,4.5498077337681665e11,4.994410520090987e11,0.0,0.5,1.0e-6,0.9223752883371308,5.6710584356276314e17,9.411614331080955e16,1.2051191721487167e9,0.16595869074375613
2.998255614565409e7,4.542155806301561e11,5.621806211794812e11,0.0,0.5,1.0e-6,0.9232638510638181,4.9183035170802886e17,8.352477728761872e16,1.1776873107111769e9,0.16982436524617442
3.348658593544148e7,4.5345932470221533e11,6.349354164260466e11,0.0,0.5,1.0e-6,0.9241422424970817,4.2511719830784224e17,7.387690195349811e16,1.1508798746743128e9,0.17378008287493762
3.75232198388478e7,4.527119598977748e11,7.196015806869855e11,0.0,0.5,1.0e-6,0.9250105790667544,3.6618113210303123e17,6.511723675635633e16,1.1246826503806977e9,0.1778279410038923
4.218963194198901e7,4.519734082684693e11,8.184871266535172e11,0.0,0.5,1.0e-6,0.9258689758699082,3.1428741110881146e17,5.7190907184501336e16,1.0990817477152495e9,0.18197008586099844
4.760348626105169e7,4.51243550382648e11,9.344121459782341e11,0.0,0.5,1.0e-6,0.9267175466861096,2.6875059389291062e17,5.00437023858495e16,1.0740635927405047e9,0.18620871366628675
5.390779620967848e7,4.5052221226520984e11,1.0708356842475629e12,0.0,0.5,1.0e-6,0.927556403992501,2.2893320002132e17,4.362232196782483e16,1.0496149204995433e9,0.19054607179632482
6.127704475147961e7,4.498091467469993e11,1.2320167721568018e12,0.0,0.5,1.0e-6,0.9283856589787098,1.942442473884714e17,3.787460968044768e16,1.0257227679827286e9,0.19498445997580455
6.99249075814421e7,4.4910400658177716e11,1.4232191541308225e12,0.0,0.5,1.0e-6,0.9292054215615863,1.6413767541402704e17,3.2749771822020236e16,1.0023744672545433e9,0.19952623149688808
8.011400887337057e7,4.484063053356724e11,1.650971705039489e12,0.0,0.5,1.0e-6,0.9300158003997727,1.3811066427049397e17,2.819857838045818e16,9.795576387368904e8,0.20417379446695297
9.216823783416156e7,4.477153599675047e11,1.9233992441928445e12,0.0,0.5,1.0e-6,0.9308169029081064,1.1570186138371648e17,2.4173545132160916e16,9.572601846452762e8,0.20892961308540386
1.0648825266608591e8,4.470302057930511e11,2.2506410101932837e12,0.0,0.5,1.0e-6,0.9316088352718571,9.648952740217643e16,2.0629095161984004e16,9.354702825743951e8,0.21379620895022325
1.2357086570700514e8,4.4634946954612415e11,2.6453753528324526e12,0.0,0.5,1.0e-6,0.9323917024608018,8.008961464207554e16,1.7521698539084098e16,9.141763792297499e8,0.21877616239495518
1.440329690250781e8,4.456711786123559e11,3.123466735806131e12,0.0,0.5,1.0e-6,0.9331656082431385,6.615379166659474e16,1.4809989180045174e16,8.933671843019261e8,0.223872113856834
1.6864037334110707e8,4.449924729951032e11,3.7047395928798193e12,0.0,0.5,1.0e-6,0.9339306551992403,5.436742813474783e16,1.2454858247807032e16,8.730316644803334e8,0.22908676527677724
1.983410900079904e8,4.443091698008179e11,4.413852019388421e12,0.0,0.5,1.0e-6,0.9346869447352528,4.4447554345789016e16,1.0419523766789686e16,8.531590376031837e8,0.23442288153199226
2.3430059793886003e8,4.4361510730280444e11,5.28116932889077e12,0.0,0.5,1.0e-6,0.9354345770965344,3.614081000054492e16,8.669576474933595e15,8.337387669406711e8,0.239883291901949
2.779324499275582e8,4.429011696131908e11,6.343383854687411e12,0.0,0.5,1.0e-6,0.9361736513809451,2.9221396595817372e16,7.173002275252112e15,8.147605556082262e8,0.2454708915685031
3.309096646024764e8,4.4215387660629297e11,7.643331494209963e12,0.0,0.5,1.0e-6,0.9369042655519807,2.3489038049163788e16,5.900179596490676e15,7.96214341106994e8,0.25118864315095796
3.9512957853930616e8,4.413534554833356e11,9.22795151122229e12,0.0,0.5,1.0e-6,0.9376265164517581,1.876693347782222e16,4.823844666689805e15,7.780902899885607e8,0.25703957827688645
4.725997741498802e8,4.4047144039564246e11,1.114287358892159e13,0.0,0.5,1.0e-6,0.9383404998138518,1.4899338398793968e16,3.9189252890765555e15,7.603787926411216e8,0.26302679918953814
5.653300484214668e8,4.3946767590338196e11,1.3424294063486357e13,0.0,0.5,1.0e-6,0.9390463102759831,1.1746534015944336e16,3.1616205129425595e15,7.430704581943455e8,0.26915348039269166
6.764388379585915e8,4.3828017764396643e11,1.6112608849042312e13,0.0,0.5,1.0e-6,0.9397440413925642,9.164383464101854e15,2.524080798522698e15,7.261561095402038e8,0.2754228703338166
8.214198400254382e8,4.367362335528993e11,1.9460855780016152e13,0.0,0.5,1.0e-6,0.940433785647099,6.913307208093513e15,1.948434703387828e15,7.096267784671496e8,0.2818382931264455
1.1030480432990425e9,4.33834272056857e11,2.5037790517225965e13,0.0,0.5,1.0e-6,0.9411156344644411,4.426532272396717e15,1.2766258523198732e15,6.934737009050627e8,0.28840315031266056
2.748336590228811e9,4.231531395098797e11,4.126158418406553e13,0.0,0.5,1.0e-6,0.9417896782229128,1.5684029545942282e15,4.628685270729309e14,6.77688312278406e8,0.2951209226666387
2.797965604416747e11,3.2823096659674963e11,1.7560539045044078e14,0.0,0.5,1.0e-6,0.9424560062662843,2.3071836963073744e14,6.9675833729469375e13,6.622622429651814e8,0.3019951720402016
NaN,NaN,NaN,0.0,0.5,1.0e-6,0.9431147069156158,2.2779504053248836e13,7.039539733067974e12,6.471873138592571e8,0.30902954325135923
NaN,NaN,NaN,0.0,0.5,1.0e-6,0.9437658674809651,2.240591676442861e12,7.085373003974476e11,6.324555320336748e8,0.31622776601683794
NaN,NaN,NaN,0.0,0.5,1.0e-6,0.9444095742729597,2.4467681192636633e11,7.91758643371358e10,6.180590865027173e8,0.32359365692962844
NaN,NaN,NaN,0.0,0.5,1.0e-6,0.9450459126142375,3.0220849100072037e10,1.0007063654663008e10,6.039903440804034e8,0.3311311214825911
NaN,NaN,NaN,0.0,0.5,1.0e-6,0.9456749668507567,4.2182859840480795e9,1.429341554618598e9,5.902418453332769e8,0.33884415613920277
NaN,NaN,NaN,0.0,0.5,1.0e-6,0.9462968203629747,6.62120726601135e8,2.2958165536101937e8,5.76806300625322e8,0.34673685045253166
NaN,NaN,NaN,0.0,0.5,1.0e-6,0.9469115555769012,1.1620777910125399e8,4.123207595822261e7,5.636765862528899e8,0.3548133892335757
NaN,NaN,NaN,0.0,0.5,1.0e-6,0.9475192539750228,2.2678195608115412e7,8.233955147090401e6,5.508457406676322e8,0.3630780547701014
NaN,NaN,NaN,0.0,0.5,1.0e-6,0.9481199961071038,4.896260023853918e6,1.8191330896818922e6,5.38306960785384e8,0.3715352290971724
NaN,NaN,NaN,0.0,0.5,1.0e-6,0.9487138616008635,1.164639942931525e6,442783.75683394936,5.260535983790775e8,0.38018939632056126
NaN,NaN,NaN,0.0,0.5,1.0e-6,0.9493009291725295,304319.0337128284,118393.84259532666,5.1407915655377394e8,0.3890451449942805
NaN,NaN,NaN,0.0,0.5,1.0e-6,0.9498812766372727,87245.51371669307,34733.064609239016,5.0237728630191684e8,0.3981071705534973
848014.2859127842,2.3146575162234265e11,6.163029036639672e9,0.0,0.25,1.0e-6,0.0,9.726434060280848e21,9.726434060280848e18,2.0e11,0.001
858556.836321274,2.396598737422904e11,6.162978990893634e9,0.0,0.25,1.0e-6,0.005739926047043209,9.499339340762973e21,9.720607378699622e18,1.9771061893138782e11,0.0010232929922807535
871611.3008626697,2.474790475867927e11,6.163260240932954e9,0.0,0.25,1.0e-6,0.011446905343061142,9.27741724474411e21,9.714648449151277e18,1.9544744419116214e11,0.0010471285480508996
886113.95218898,2.5502792949008105e11,6.163838272162607e9,0.0,0.25,1.0e-6,0.017121126999967706,9.060550104272519e21,9.708554352800608e18,1.932101757979627e11,0.001071519305237606
901381.8257768777,2.6238081533818918e11,6.164687677960591e9,0.0,0.25,1.0e-6,0.02276277904418933,8.848622931511397e21,9.70232211029484e18,1.9099851720428717e11,0.0010964781961431851
916975.3743265239,2.695891897968911e11,6.1657894642805805e9,0.0,0.25,1.0e-6,0.02837204842289376,8.641523357766845e21,9.695948680695865e18,1.888121752571847e11,0.001122018454301963
932613.3087671219,2.766873437696399e11,6.167129201244509e9,0.0,0.25,1.0e-6,0.033949121010186656,8.439141573903981e21,9.68943096040276e18,1.866508601593982e11,0.0011481536214968829
948118.6091952035,2.836966270388521e11,6.168695735626658e9,0.0,0.25,1.0e-6,0.03949418161326923,8.241370272120339e21,9.682765782065508e18,1.845142854309527e11,0.001174897554939529
963383.634372964,2.906287134333473e11,6.170480283948038e9,0.0,0.25,1.0e-6,0.045007413978564115,8.048104589044894e21,9.675949913489867e18,1.8240216787118192e11,0.001202264434617413
978347.199881896,2.974881343893477e11,6.172475789229007e9,0.0,0.25,1.0e-6,0.05048900079780172,7.85924205013356e21,9.668980056534794e18,1.803142275211914e11,0.0012302687708123812
992979.3078030355,3.042742581233953e11,6.174676463477794e9,0.0,0.25,1.0e-6,0.05593912371407661,7.674682515330168e21,9.661852846001529e18,1.782501876267491e11,0.0012589254117941675
1.0072708552520634e6,3.109828401159356e11,6.177077462714288e9,0.0,0.25,1.0e-6,0.061357963327864695,7.494328125965933e21,9.654564848516856e18,1.7620977460160284e11,0.0012882495516931337
1.0212266338373466e6,3.176072364038524e11,6.179674657412207e9,0.0,0.25,1.0e-6,0.06674569920300899,7.318083252867537e21,9.647112561409425e18,1.7419271799121613e11,0.0013182567385564075
1.0348605346793147e6,3.24139348111577e11,6.182464471972187e9,0.0,0.25,1.0e-6,0.07210250987266875,7.14585444564754e21,9.639492411581086e18,1.7219875043692017e11,0.0013489628825916532
1.0481922496429201e6,3.305703497792407e11,6.185443774177461e9,0.0,0.25,1.0e-6,0.07742857284523696,6.977550383149457e21,9.631700754373343e18,1.7022760764047525e11,0.0013803842646028853
1.0612449982964e6,3.368912428562068e11,6.188609800719029e9,0.0,0.25,1.0e-6,0.0827240646102203,6.81308182502168e21,9.623733872430035e18,1.6827902832903906e11,0.001412537544622754
1.0740439643426237e6,3.430932676046378e11,6.191960108548241e9,0.0,0.25,1.0e-6,0.08798916064409035,6.652361564394328e21,9.615587974557161e18,1.6635275422053418e11,0.001445439770745928
1.0866152263614007e6,3.4916820056426935e11,6.195492544486706e9,0.0,0.25,1.0e-6,0.09322403541609503,6.495304381633934e21,9.607259194580462e18,1.6444852998941425e11,0.0014791083881682072
1.0989850348826663e6,3.551085600030421e11,6.199205227497908e9,0.0,0.25,1.0e-6,0.09842886239404314,6.341826999151418e21,9.598743590202075e18,1.6256610323281982e11,0.0015135612484362087
1.1111793330287936e6,3.609077379952582e11,6.203096539500581e9,0.0,0.25,1.0e-6,0.10360381405005004,6.191848037239615e21,9.590037141857343e18,1.6070522443712344e11,0.0015488166189124811
1.123223448759466e6,3.6656007466056335e11,6.207165121714924e9,0.0,0.25,1.0e-6,0.10874906186625455,6.045287970916569e21,9.581135751572732e18,1.5886564694485626e11,0.001584893192461114
1.1351419079527804e6,3.720608874917947e11,6.211409874372591e9,0.0,0.25,1.0e-6,0.11386477634050018,5.90206908775188e21,9.572035241826007e18,1.5704712692201434e11,0.00162181009735893
1.1469583322969577e6,3.7740646648788776e11,6.215829958254373e9,0.0,0.25,1.0e-6,0.11895112699198596,5.762115446653793e21,9.562731354410371e18,1.552494233257383e11,0.0016595869074375613
1.158695396308807e6,3.8259404391713385e11,6.220424796998203e9,0.0,0.25,1.0e-6,0.12400828236688277,5.625352837594965e21,9.55321974930331e18,1.534722978723638e11,0.0016982436524617442
1.1703748251098734e6,3.876217459168065e11,6.225194079475462e9,0.0,0.25,1.0e-6,0.12903641004391941,5.491708742255742e21,9.543496003542223e18,1.5171551500583673e11,0.0017378008287493763
1.1820174198021567e6,3.9248853175110596e11,6.230137761797733e9,0.0,0.25,1.0e-6,0.13403567663993465,5.361112295563958e21,9.53355561010789e18,1.4997884186649115e11,0.0017782794100389228
1.1936431010204563e6,3.971941253721866e11,6.235256068707515e9,0.0,0.25,1.0e-6,0.13900624781539928,5.233494248110804e21,9.523393976817635e18,1.4826204826018353e11,0.0018197008586099826
1.2052709639296494e6,4.0173894293453687e11,6.240549494243356e9,0.0,0.25,1.0e-6,0.14394828827990536,5.108786929422859e21,9.513006425229695e18,1.4656490662778082e11,0.0018620871366628676
1.216919339882124e6,4.061240190798806e11,6.246018801663597e9,0.0,0.25,1.0e-6,0.14886196179762368,4.986924212070968e21,9.502388189561051e18,1.4488719201499796e11,0.0019054607179632482
1.2286058613631327e6,4.103509341184852e11,6.251665022677249e9,0.0,0.25,1.0e-6,0.1537474311927307,4.867841476596495e21,9.491534415619906e18,1.432286820425804e11,0.0019498445997580456
1.2403475278782414e6,4.144217436651538e11,6.257489456068226e9,0.0,0.25,1.0e-6,0.15860485835480487,4.751475577236738e21,9.480440159755463e18,1.415891568768276e11,0.001995262314968879
1.252160771183097e6,4.183389118275615e11,6.26349366582227e9,0.0,0.25,1.0e-6,0.16343440424418998,4.6377648084311694e21,9.469100387826932e18,1.3996839920045468e11,0.0020417379446695297
1.2640615187971715e6,4.221052486755282e11,6.269679478875195e9,0.0,0.25,1.0e-6,0.16823622889732892,4.526648872090706e21,9.45750997419391e18,1.3836619418378732e11,0.0020892961308540386
1.276065255134809e6,4.2572385242836206e11,6.276048982601941e9,0.0,0.25,1.0e-6,0.17301049143206826,4.4180688456124444e21,9.445663700730298e18,1.3678232945628586e11,0.0021379620895022326
1.2881870798685143e6,4.2919805657098895e11,6.28260452216119e9,0.0,0.25,1.0e-6,0.1777573500529288,4.3119671506233946e21,9.433556255864961e18,1.3521659507839636e11,0.002187761623949552
1.3004417633404755e6,4.325313819371888e11,6.289348697802388e9,0.0,0.25,1.0e-6,0.18247696205635,4.208287522435936e21,9.421182233650717e18,1.3366878351372292e11,0.00223872113856834
1.3128437989796258e6,4.357274936700668e11,6.2962843622308445e9,0.0,0.25,1.0e-6,0.1871694838359007,4.1069749801993885e21,9.408536132865341e18,1.3213868960151923e11,0.0022908676527677724
1.3254074527796363e6,4.3879016287762006e11,6.303414618116146e9,0.0,0.25,1.0e-6,0.19183507088746277,4.0079757977313676e21,9.395612356146725e18,1.3062611052949446e11,0.0023442288153199225
1.3381468099590095e6,4.417232327377507e11,6.3107428158169775e9,0.0,0.25,1.0e-6,0.19647387781438264,3.911237475013785e21,9.382405209165736e18,1.2913084580693112e11,0.00239883291901949
1.3510758189671764e6,4.445305887662257e11,6.31827255138505e9,0.0,0.25,1.0e-6,0.20108605833259574,3.8167087103380984e21,9.368908899839648e18,1.2765269723810973e11,0.002454708915685031
1.3642083330263984e6,4.472161329379441e11,6.326007664900594e9,0.0,0.25,1.0e-6,0.2056717652757184,3.72433937308507e21,9.35511753758928e18,1.2619146889603867e11,0.0025118864315095794
1.3775581494127822e6,4.497837613422782e11,6.333952239181759e9,0.0,0.25,1.0e-6,0.21023115060011444,3.6340804771247733e21,9.34102513264418e18,1.2474696709648383e11,0.0025703957827688645
1.391139046685224e6,4.522373450537158e11,6.342110598903937e9,0.0,0.25,1.0e-6,0.21476436538992816,3.5458841548223393e21,9.326625595398205e18,1.2331900037229646e11,0.0026302679918953813
1.4049648200700837e6,4.545807139069875e11,6.350487310156079e9,0.0,0.25,1.0e-6,0.21927155986209323,3.459703631635899e21,9.31191273582037e18,1.219073794480338e11,0.0026915348039269166
1.4190493152048988e6,4.568176428789014e11,6.359087180456143e9,0.0,0.25,1.0e-6,0.22375288337130828,3.3754932012931686e21,9.296880262924478e18,1.2051191721487155e11,0.002754228703338166
1.4334064604370813e6,4.5895184079576196e11,6.3679152592425585e9,0.0,0.25,1.0e-6,0.22820848441498764,3.293208201533377e21,9.281521784301783e18,1.1913242870580208e11,0.002818382931264455
1.4480502978648574e6,4.609869411039044e11,6.376976838854615e9,0.0,0.25,1.0e-6,0.23263851063818108,3.212804990401728e21,9.265830805720957e18,1.1776873107111778e11,0.002884031503126606
1.4629950132980898e6,4.62926494460735e11,6.386277456011112e9,0.0,0.25,1.0e-6,0.23704310883846702,3.1342409230837597e21,9.249800730800165e18,1.1642064355417426e11,0.002951209226666387
1.4782549653069929e6,4.64773962923812e11,6.395822893794598e9,0.0,0.25,1.0e-6,0.24142242497081623,3.0574743292671836e21,9.233424860755431e18,1.1508798746743138e11,0.003019951720402016
1.4938447135168999e6,4.665327155354228e11,6.405619184145989e9,0.0,0.25,1.0e-6,0.2457766041524293,2.9824644910193946e21,9.216696394231211e18,1.1377058616876828e11,0.003090295432513592
1.5097790462984073e6,4.6820602511938135e11,6.415672610874239e9,0.0,0.25,1.0e-6,0.2501057906675441,2.9091716211685374e21,9.199608427217094e18,1.1246826503806984e11,0.0031622776601683794
1.52607300799319e6,4.697970661251205e11,6.425989713183368e9,0.0,0.25,1.0e-6,0.2544101279722184,2.837556842176917e21,9.182153953057161e18,1.1118085145408075e11,0.003235936569296281
1.5427419258081457e6,4.7130891337141144e11,6.436577289720515e9,0.0,0.25,1.0e-6,0.2586897586990825,2.7675821654952903e21,9.164325862556734e18,1.099081747715249e11,0.003311311214825911
1.5598014365031887e6,4.7274454155806555e11,6.447442403147269e9,0.0,0.25,1.0e-6,0.2629448246620657,2.6992104713871656e21,9.146116944192838e18,1.0865006629848662e11,0.0033884415613920273
1.577267512991595e6,4.741068254287943e11,6.458592385237659e9,0.0,0.25,1.0e-6,0.26717546686109594,2.6324054892123254e21,9.127519884434376e18,1.0740635927405054e11,0.0034673685045253167
